Link_Produk, Link_Gambar, Deskripsi_Singkat, Nama_Produk, Status_Stok, Label_Promo, Deskripsi_Lengkap
"https://shopee.co.id/Tempered-glass-anti-spy-Redmi-Note-14-5G-4G-14S-12-12-4g-12-pro-4G-5g-12-pro-12c-11-11-Pro-10-Pro-10-10s-9-9-Pro-9-Pro-Max-10-5g-Anti-Gores-full-Layar-i.913643695.12599036071?extraParams=%7B%22display_model_id%22%3A257949044486%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7rbkc-m7l68f04hmkw5b"",""Tempered glass anti spy Redmi Note 14 5G/4G 14S 12 12 4g 12 pro 4G 5g 12 pro 12c 11 11 Pro 10 Pro 10 10s 9 9 Pro 9 Pro Max 10 5g Anti Gores full Layar"",""12.150"",""-73%"",""4.8"",""5RB+ terjual"""
"https://shopee.co.id/Tempered-Glass-Anti-Spy-Samsung-M12-M11-M21-M21S-M31-M31S-M51-M22-M32-M42-M52-M62-Anti-Gores-Anti-Spy-Privacy-Full-Layar-i.913643695.23639330127?extraParams=%7B%22display_model_id%22%3A231493138986%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7rasg-m3xgz1xfkjfs59"",""Tempered Glass Anti Spy Samsung M12 M11 M21 M21S M31 M31S M51 M22 M32 M42 M52 M62 Anti Gores Anti Spy Privacy Full Layar"",""12.150"",""-73%"",""4.8"",""2RB+ terjual"""
"https://shopee.co.id/Tempered-glass-anti-spy-full-redmi-note-13-13R-14-14S-11-11S-10S-10T-12-12S-9-9T-9S-A2-A2-5i-6-7-7S-8-8T-11E-11T-5-11-Pro-11-Promax-11-Pro-10-Pro-10-10lite-10-Promax-12-Pro-12-Pro-Pro-9-promax-7-pro-8-pro-5-pro-tempered-glass-anti-gores-redmi-note-i.913643695.41076050228?extraParams=%7B%22display_model_id%22%3A405055240081%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-81ztg-mfl16o60fpqi87"",""Tempered glass anti spy full redmi note 13 13R 14 14S 11 11S 10S 10T 12 12S 9 9T 9S A2 A2+ 5i 6 7 7S 8 8T 11E 11T 5 11 Pro 11 Promax 11 Pro+ 10 Pro 10 10lite 10 Promax 12 Pro 12 Pro+ Pro 9 promax 7 pro 8 pro 5 pro tempered glass anti gores redmi note"",""13.320"",""-63%"",""4.7"",""682 terjual"""
"https://shopee.co.id/Matte-Glass-Full-layar-infinix-smart-8-8-Pro-8-Plus-9-9-HD-10-10-Plus-10-HD-7-5-7-HD-5-Pro-HD-6-3-6-HD-4-6-Plus-4C-Tempered-glass-infinix-smart-i.913643695.51300615807?extraParams=%7B%22display_model_id%22%3A320053877213%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-8224u-mgi9ycnk7mz096"",""Matte Glass Full layar infinix smart 8 8 Pro 8 Plus 9 9 HD 10 10 Plus 10 HD 7 5 7 HD 5 Pro HD 6 3+ 6 HD 4 6 Plus 4C Tempered glass infinix smart"",""12.960"",""-64%"",""4.7"",""358 terjual"""
"https://shopee.co.id/Anti-spy-full-privacy-superfit-Iphone-XR-XS-11-11-PRO-13-13-Pro-13-Promax-13-Mini-14-14-Promax-14-Plus-14-Plus-14-Pro-12-12-Pro-12-pro-max-15-15-pro-15-plus-14-16-16-PRO-16-PRO-MAX-7-7-8-8-7-Pro-max-17-17-PRO-17-PRO-MAX-tempered-glass-iphone-i.913643695.22959944614?extraParams=%7B%22display_model_id%22%3A194718418419%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-822wr-mmb6gtqn1hxf94"",""Anti spy full privacy superfit Iphone XR XS 11 11 PRO 13 13 Pro 13 Promax 13 Mini 14 14 Promax 14 Plus 14 Plus 14  Pro 12 12 Pro 12 pro max 15 15 pro 15 plus 14  16  16 PRO 16 PRO MAX + 7 7+ 8 8+ 7 Pro max  17  17 PRO 17 PRO MAX tempered glass iphone"",""14.300"",""-74%"",""4.8"",""1RB+ terjual"""
"https://shopee.co.id/Tempered-Glass-anti-spy-samsung-A03S-A01S-A03-A03-Core-A02-A02S-A10-A10S-A20-A20S-A30-A30S-A40S-anti-gores-samsung-i.913643695.22939321745?extraParams=%7B%22display_model_id%22%3A98688856484%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-81ztk-mf0wiuzli972f7"",""Tempered Glass anti spy samsung A03S A01S A03 A03 Core A02 A02S  A10 A10S A20 A20S A30 A30S A40S anti gores samsung"",""12.150"",""-73%"",""4.8"",""3RB+ terjual"""
"https://shopee.co.id/Tempered-Glass-Bening-oppo-A58-A38-A98-A3S-A1K-A1-A3-A7-A8-A9-2020-A5-2020-A9X-A3X-4G-anti-gores-oppo-i.913643695.27692476741?extraParams=%7B%22display_model_id%22%3A296828944295%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-81zte-mfano7fp34soe0"",""Tempered Glass Bening oppo A58 A38 A98 A3S A1K A1 A3 A7 A8 A9 2020 A5 2020 A9X A3X 4G anti gores oppo"",""12.600"",""-65%"",""4.7"",""450 terjual"""
"https://shopee.co.id/Tempered-Glass-Bening-oppo-reno-4-4F-4Z-4-SE-4-lite-5-5-lite-5Z-6-6Z-3-3-Youth-2F-2-2Z-13F-13F-7-7-Pro-7-lite-3-3-Pro-anti-gores-oppo-i.913643695.44272476490?extraParams=%7B%22display_model_id%22%3A291828950806%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-81ztl-mfdv10pig2rw8a"",""Tempered Glass Bening oppo reno 4 4F 4Z 4 SE 4 lite 5 5 lite 5Z 6 6Z 3 3 Youth 2F 2 2Z 13F 13F 7 7 Pro 7 lite 3 3 Pro anti gores oppo"",""12.600"",""-65%"",""4.7"",""765 terjual"""
"https://shopee.co.id/Tempered-glass-anti-spy-Infinix-Smart-9-8-8-Pro-7-10-10-Pro-10-pro-plus-6-6-HD-6-6-NFC-5-5-Pro-4-4C-3-anti-gores-infinix-i.913643695.24021816058?extraParams=%7B%22display_model_id%22%3A226183905903%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-81ztg-mford1cxczkc91"",""Tempered glass anti spy Infinix Smart 9 8 8 Pro 7 10 10 Pro 10 pro plus 6 6 HD 6+ 6 NFC 5 5 Pro 4 4C 3+ anti gores infinix"",""12.150"",""-73%"",""4.8"",""2RB+ terjual"""
"https://shopee.co.id/TG-full-matte-glass-Realme-Note-70-70T-80-60x-60-50-Pelindung-Layar-Handphone-i.913643695.29859646550?extraParams=%7B%22display_model_id%22%3A207767974701%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-8224u-mgi9ycnk7mz096"",""TG full matte glass Realme Note 70 70T 80 60x 60 50 Pelindung Layar Handphone"",""12.150"",""-73%"",""4.8"",""602 terjual"""
"https://shopee.co.id/Tempered-Glass-HD-Anti-Static-Samsung-A54-5G-A53-5G-A52s-A52s-5G-A52-A52-5G-A51-A50-A50s-A40s-A42-5G-Anti-Gores-Full-Layar-Full-Screen-Full-Cover-i.913643695.24855753755?extraParams=%7B%22display_model_id%22%3A197245023166%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7r98o-lpzkt1hu8cmm93"",""Tempered Glass HD Anti Static Samsung A54 5G A53 5G A52s A52s 5G A52 A52 5G A51 A50 A50s A40s A42 5G Anti Gores Full Layar Full Screen Full Cover"",""13.800"",""-54%"",""4.9"",""672 terjual"""
"https://shopee.co.id/Anti-gores-Static-HD-infinix-Note-30-30-Pro-30-5G-30-VIP-30-tempered-glass-infinix-i.913643695.24255758940?extraParams=%7B%22display_model_id%22%3A138831754182%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7rbk7-ma4hp76ohe3t87"",""Anti gores Static HD infinix Note 30 30 Pro 30 5G 30 VIP 30 tempered glass infinix"",""12.000"",""-60%"",""4.8"",""3RB+ terjual"""
"https://shopee.co.id/Tempered-Glass-Bening-Oppo-A31-A32-A33-A35-A74-A76-A83-A91-A96-A97-A95-R17-R17-pro-anti-gores-oppo-i.913643695.44072476614?extraParams=%7B%22display_model_id%22%3A186295966949%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-81ztm-mfdnut2bpyx608"",""Tempered Glass Bening Oppo A31 A32 A33 A35 A74 A76 A83 A91 A96 A97 A95 R17 R17 pro anti gores oppo"",""12.250"",""-65%"",""4.8"",""830 terjual"""
"https://shopee.co.id/Tempered-glass-anti-spy-superfit-OPPO-A15-A15S-A16-A16E-A16K-A16S-A17-A17K-A18-A12S-A12-A5S-A11X-A11K-A15-A15S-A16-A16E-A16K-A31-A5-2020-A9-2020-A32-A52-A72-A72-5G-A92-A33-A53S-A54s-A55-A55s-A56-5G-A57-A77-A77s-A97-A38-A58-5G-A78-A8-A58-A90-A7-A7N-A7x-Ant-i.913643695.53758347531?extraParams=%7B%22display_model_id%22%3A360740926829%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-822wh-mmm67c70pclk5e"",""Tempered glass anti spy superfit OPPO A15 A15S A16 A16E A16K A16S A17 A17K A18 A12S A12 A5S A11X A11K A15 A15S A16 A16E A16K A31 A5 2020 A9 2020 A32 A52 A72 A72 5G A92 A33 A53S A54s A55 A55s A56 5G A57 A77 A77s A97 A38 A58 5G A78 A8 A58 A90 A7 A7N A7x Ant"",""16.500"",""-70%"",""5.0"",""46 terjual"""
"https://shopee.co.id/Tempered-Glass-HD-Anti-Static-Poco-C85-C71-C75-C75-5G-C31-C65-C40-C55-F5-X5-5G-X5-Pro-5G-X4-GT-X4-NFC-X4-Pro-5G-X3-X3-GT-X3-NFC-X3-Pro-X2-X2-Pro-M5-M5s-M4-5G-M4-Pro-M4-Pro-4G-M4-Pro-5G-M3-M3-Pro-M3-Pro-5G-M2-M2-Pro-F4-F4-GT-F3-F3-GT-F2-F2-Pro-full-layay-i.913643695.22689030841?extraParams=%7B%22display_model_id%22%3A242294940484%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7r98y-lpzkuisi77f432"",""Tempered Glass HD Anti Static Poco C85 C71 C75 C75 5G C31 C65 C40 C55 F5  X5 5G X5 Pro 5G X4 GT X4 NFC X4 Pro 5G X3 X3 GT X3 NFC X3 Pro X2 X2 Pro M5 M5s M4 5G M4 Pro M4 Pro 4G M4 Pro 5G M3 M3 Pro M3 Pro 5G M2 M2 Pro F4 F4 GT F3 F3 GT F2 F2 Pro full layay"",""12.000"",""-60%"",""4.8"",""3RB+ terjual"""
"https://shopee.co.id/Tempered-Glass-Anti-spy-Samsung-A7-2018-A6-A8-J4-J6-J8-J4-Core-J2-Prime-J4-Prime-J6-Prime-J8-2018-A750-Anti-Gores-Anti-Spy-Full-Layar-i.913643695.23839330065?extraParams=%7B%22display_model_id%22%3A184220358884%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7rasj-m3xgz1xfq5pk93"",""Tempered Glass Anti spy Samsung A7 2018 A6+ A8+ J4+ J6+ J8 J4 Core J2 Prime J4 Prime J6 Prime J8 2018  A750 Anti Gores Anti Spy Full Layar"",""12.150"",""-73%"",""4.8"",""2RB+ terjual"""
"https://shopee.co.id/Tempered-glass-Full-layar-Privacy-samsung-A56-A36-S24-FE-A55-A50-A50S-A51-A52-A52S-A53-A54-A30-A30S-A31-A32-A32-A7-2018-A71-A71-A70-A70s-A72-A73-A80-A90-anti-spy-samsung-anti-gores-samsung-i.913643695.45600644342?extraParams=%7B%22display_model_id%22%3A259073462232%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-8224o-mgir1vdcgt8u7b"",""Tempered glass Full layar Privacy samsung A56 A36 S24 FE A55 A50 A50S A51 A52 A52S A53 A54 A30 A30S A31 A32 A32 A7 2018 A71 A71 A70 A70s A72 A73 A80 A90 anti spy samsung anti gores samsung"",""13.320"",""-63%"",""4.9"",""373 terjual"""
"https://shopee.co.id/Tempered-Glass-Bening-Redmi-A7-PRO-A3-A3-pro-A1-A1-A2-A4-A5-5-6-6A-7-7A-8-8A-8-pro-9-9-prime-9A-9C-9C-NFC-9i-9T-Y3-anti-gores-redmi-i.913643695.44272469927?extraParams=%7B%22display_model_id%22%3A340738025038%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-81zti-mff3xlwylukr6b"",""Tempered Glass Bening Redmi A7 PRO A3 A3 pro A1 A1+ A2 A4 A5 5+ 6 6A 7 7A 8 8A 8 pro 9 9 prime 9A 9C 9C NFC 9i 9T Y3 anti gores redmi"",""12.600"",""-65%"",""4.8"",""461 terjual"""
"https://shopee.co.id/Tempered-Glass-Bening-oppo-A16-A16S-A16K-A16E-A18-A17-A17K-A15-A15S-A12-A12E-A12S-A11-A11K-A11X-R15-R15X-anti-gores-oppo-i.913643695.40922469939?extraParams=%7B%22display_model_id%22%3A253982040178%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-81ztd-mfano7g0txqj20"",""Tempered Glass Bening oppo A16 A16S A16K A16E A18 A17 A17K A15 A15S A12 A12E A12S A11 A11K A11X R15 R15X anti gores oppo"",""12.600"",""-65%"",""4.8"",""809 terjual"""
"https://shopee.co.id/Anti-spy-Poco-C71-C75-C75-5G-C65-C61-C55-M6-4G-M6-5G-Anti-Gores-anti-Privasi-full-layar-i.913643695.25281601782?extraParams=%7B%22display_model_id%22%3A275213037097%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7rasl-m3lmz6asyxuidf"",""Anti spy Poco C71 C75 C75 5G C65 C61 C55  M6 4G M6 5G Anti Gores anti Privasi full layar"",""12.150"",""-73%"",""4.8"",""4RB+ terjual"""
"https://shopee.co.id/TG-full-anti-spy-redmi-14C-14C-5G-13-13X-13c-Note-13-5G-13-4G-Note-13-Note-13-Pro-13-Pro-A2-2023-12-13t-A1New-Mi-5x-5-Plus-3-Pro-6x-Note-5a-Note-4x-tempered-glass-redmi-i.913643695.24373196926?extraParams=%7B%22display_model_id%22%3A251341102561%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-81zte-megle4boighuf6"",""TG full anti spy redmi 14C 14C 5G 13 13X 13c Note 13 5G 13 4G Note 13 Note 13 Pro 13 Pro+ A2 2023 12 13t A1New Mi 5x 5 Plus 3 Pro 6x Note 5a Note 4x tempered glass redmi"",""12.150"",""-73%"",""4.8"",""1RB+ terjual"""
"https://shopee.co.id/Tempered-glass-anti-spy-full-reno-4-4F-4Z-4-SE-7-5-6-6Z-3-2F-2-2Z-12-PRO-12F-11F-12F-8-8T-8-Pro-8-lite-8Z-8pro-13F-13F-4-lite-7-PRO-7-lite-5-lite-5Z-3-PRO-3-Youth-tempered-glass-reno-i.913643695.44500654118?extraParams=%7B%22display_model_id%22%3A425055228339%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-81zth-mford1cxee4sec"",""Tempered glass anti spy full reno 4 4F 4Z 4 SE 7 5 6 6Z 3 2F 2 2Z 12 PRO 12F 11F 12F 8 8T 8 Pro 8 lite 8Z 8pro+13F 13F 4 lite 7 PRO 7 lite 5 lite 5Z 3 PRO 3 Youth tempered glass reno"",""13.320"",""-63%"",""4.8"",""266 terjual"""
"https://shopee.co.id/TG-full-anti-spy-vivo-Y400-Y12-Y12i-Y12S-Y15-Y17-Y17s-Y19-Y19S-Y19-5G-V40-lite-5g-V40-lite-4g-V50-5G-Y1S-Y11-tempered-glass-vivo-i.913643695.12498728049?extraParams=%7B%22display_model_id%22%3A214220350329%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-8224s-mhintvxeups558"",""TG full anti spy vivo Y400 Y12 Y12i Y12S Y15 Y17 Y17s Y19 Y19S Y19 5G V40 lite 5g V40 lite 4g V50 5G Y1S Y11 tempered glass vivo"",""11.250"",""-75%"",""4.8"",""10RB+ terjual"""
"https://shopee.co.id/TG-full-layar-anti-radiasi-oppo-A3-A3X-A16-A16S-A16K-A16E-A18-A17-A17K-A15-A15S-A12-A12E-A12-A58-A58-A38-A98-A98-A3S-A1K-A1-A3-A7-A8-A9-A9X-A11-A11K-A11X-R15-R15X-tempered-glass-oppo-i.913643695.40275972411?extraParams=%7B%22display_model_id%22%3A405043430913%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-8224s-mgfzoblnd8nc42"",""TG full layar anti radiasi oppo A3 A3X A16 A16S A16K A16E A18 A17 A17K A15 A15S A12 A12E A12 A58 A58 A38 A98 A98 A3S A1K A1 A3 A7 A8 A9 A9X A11 A11K A11X R15 R15X tempered glass oppo"",""12.960"",""-64%"",""4.8"",""358 terjual"""
"https://shopee.co.id/Anti-Spy-Vivo-V20-V20-SE-V21-V23E-V23-5G-V7-V9-V11-V11i-V11pro-V15pro-V15-V17pro-V19-V17-fulllayar-i.913643695.18378698946?extraParams=%7B%22display_model_id%22%3A184220363540%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7r991-lltp8fey58cs91"",""Anti Spy Vivo V20 V20 SE V21 V23E V23 5G V7+ V9 V11 V11i  V11pro V15pro V15 V17pro V19 V17 fulllayar"",""12.150"",""-73%"",""4.8"",""5RB+ terjual"""
"https://shopee.co.id/Matte-glass-samsung-M12-M11-M10-M10S-M20-M20S-M21-M21S-M21-M22-M23-M01-M01S-M02-M02S-M04-M15-M30-M30S-M31-M31-M31S-M32-M40-M51-M52-M62-M32-M42-M53-M34-Tempered-glass-samsung-i.913643695.46900648753?extraParams=%7B%22display_model_id%22%3A410055033958%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-82252-mgi9ycnkd98sfd"",""Matte glass samsung M12 M11 M10 M10S M20 M20S M21 M21S M21 M22 M23 M01 M01S M02 M02S M04 M15 M30 M30S M31 M31 M31S M32 M40 M51 M52 M62 M32 M42 M53 M34 Tempered glass samsung"",""12.960"",""-64%"",""4.9"",""96 terjual"""
"https://shopee.co.id/Tempered-glass-bening-Motorola-Moto-G06-G06-Power-G-5G-G45-5G-G54-5G-G55-G35-G05-G15-G-2025-G-Power-G75-E15-E14-E13-E22-E22iH-Tempered-glass-Motorola-moto-i.913643695.26643688579?extraParams=%7B%22display_model_id%22%3A425212064814%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-8224p-mhjubuusc07442"",""Tempered glass bening Motorola Moto G06 G06 Power G 5G G45 5G G54 5G G55 G35 G05 G15 G 2025 G Power G75 E15 E14 E13 E22 E22iH Tempered glass Motorola moto"",""12.960"",""-64%"",""4.8"",""571 terjual"""
"https://shopee.co.id/TG-Full-Anti-spy-samsung-A32-A31-A21S-A21-A54-A22-A42-A52-A52S-A51-A71-A72-A33-A53-A73-A40S-A40-A70S-A70-A7-2018-A50S-A50-A30S-A30-A17-A37-A24-A13-A55-A35-A25-A25-A23-A56-A36-A26-A57-S24-FE-tempered-glass-samsung-privacy-i.913643695.23839324948?extraParams=%7B%22display_model_id%22%3A194220351843%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-822wm-mmk5r6rpup6w6c"",""TG Full Anti spy samsung A32 A31 A21S A21 A54 A22 A42 A52 A52S A51 A71 A72 A33 A53 A73 A40S A40 A70S A70 A7 2018 A50S A50 A30S A30 A17 A37 A24 A13 A55 A35 A25 A25 A23 A56 A36 A26 A57 S24 FE tempered glass samsung privacy"",""11.250"",""-75%"",""4.8"",""10RB+ terjual"""
"https://shopee.co.id/Tempered-Glass-Anti-Spy-Vivo-Y22-Y22S-Y21-Y21A-Y21S-Y21T-Y20-Y20A-Y20i-Y20S-Y20sg-Y19S-anti-gores-vivo-i.913643695.22839323450?extraParams=%7B%22display_model_id%22%3A232659475465%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/sg-11134207-7rbmm-m60qon2d4eru78"",""Tempered Glass Anti Spy Vivo Y22 Y22S Y21 Y21A Y21S Y21T Y20 Y20A Y20i Y20S Y20sg Y19S anti gores vivo"",""11.250"",""-75%"",""4.8"",""10RB+ terjual"""
"https://shopee.co.id/Tempered-Glass-Bening-Redmi-Note-10S-10-pro-10-lite-10-promax-10T-12-12-pro-12pro-anti-gores-redmi-i.913643695.43022481147?extraParams=%7B%22display_model_id%22%3A99891422010%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-81ztp-mff3xlwykg0bd8"",""Tempered Glass Bening Redmi Note 10S 10 pro 10 lite 10 promax 10T 12 12 pro 12pro+ anti gores redmi"",""12.600"",""-65%"",""4.7"",""710 terjual"""
"https://shopee.co.id/Clear-case-airbag-Oppo-A18-A17-A17K-A16-A16E-A16K-A16S-A15-A15S-A12-A12S-A11-A11k-A54S-case-oppo-i.913643695.29374504900?extraParams=%7B%22display_model_id%22%3A257548099021%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-822wi-mo0bz9ptoj5x2b"",""Clear case airbag Oppo A18 A17 A17K A16 A16E A16K A16S A15 A15S A12 A12S A11 A11k A54S case oppo"",""12.600"",""-64%"",""4.9"",""1RB+ terjual"""
"https://shopee.co.id/Tempered-Glass-HD-Anti-Static-Oppo-A5-2020-A9-2020-A5S-A3S-A1K-A7-A8-A9x-K1-K10-4G-K10-5G-K10X-K3-K5-K7-K7X-K9-K9-Pro-R15-R15X-R17-R17-Pro-R7-R9-Pro-anti-gores-oppo-i.913643695.24155758917?extraParams=%7B%22display_model_id%22%3A184845957563%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7r98x-lpzk9m9zhp8m46"",""Tempered Glass HD Anti Static Oppo A5 2020 A9 2020 A5S A3S A1K A7 A8 A9x K1 K10 4G K10 5G K10X K3 K5 K7 K7X K9 K9 Pro R15 R15X R17 R17 Pro R7 R9 Pro anti gores oppo"",""13.800"",""-54%"",""4.9"",""1RB+ terjual"""
"https://shopee.co.id/Tempered-Glass-Bening-Infinix-Note-40-12-G96-11-50-50-Pro-30-12-8-30-Pro-12-30-VIP-12i-7-12i-12-VIP-11-30i-12-Pro-anti-gores-infinix-i.913643695.41422469943?extraParams=%7B%22display_model_id%22%3A261829163771%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-81ztc-mfdv10paai2z55"",""Tempered Glass Bening Infinix Note 40 12 G96 11 50 50 Pro 30 12 8 30 Pro 12 30 VIP 12i 7 12i 12 VIP 11 30i 12 Pro anti gores infinix"",""12.600"",""-65%"",""4.6"",""476 terjual"""
"https://shopee.co.id/Tempered-Glass-Bening-samsung-A30-A30S-A31-A32-A7-2018-A71-A70-A70S-A72-A73-A80-A90-anti-gores-samsung-i.913643695.26092501884?extraParams=%7B%22display_model_id%22%3A276828945816%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-81zth-mfano7fz5jbccd"",""Tempered Glass Bening samsung A30 A30S A31 A32 A7 2018 A71 A70 A70S A72 A73 A80 A90 anti gores samsung"",""12.600"",""-65%"",""4.7"",""281 terjual"""
"https://shopee.co.id/Tempered-Glass-Bening-Infinix-Hot-60i-60-11S-Hot-11S-Nfc-8-9-9-Play-9-Pro-10-10S-10S-Nfc-10-Play-40-11-Play-12-12i-12-pro-12-Play-20-20-5G-20i-20-Play-20s-30-30-NFc-30-5G-30-Play-30i-40i-40-Pro-50-50-4G-50i-Hot-50-Pro-4G-50-5G-anti-gores-infinix-i.913643695.42722481062?extraParams=%7B%22display_model_id%22%3A271828940520%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-81ztq-mfgl7u6p2l1q0f"",""Tempered Glass Bening Infinix Hot 60i 60 11S Hot 11S Nfc 8 9 9 Play 9 Pro 10 10S 10S Nfc 10 Play 40 11 Play 12 12i 12 pro 12 Play 20 20 5G 20i 20 Play 20s 30 30 NFc 30 5G 30 Play 30i 40i 40 Pro 50 50 4G 50i Hot 50 Pro 4G 50 5G anti gores infinix"",""12.600"",""-65%"",""4.7"",""550 terjual"""
"https://shopee.co.id/TG-Full-anti-spy-Motorola-Moto-G06-G06-Power-G-5G-G45-5G-G54-5G-G55-G35-G05-G15-G-2025-G-Power-G75-E15-E14-E13-E22-E22iH-Tempered-glass-Motorola-moto-i.913643695.43626783891?extraParams=%7B%22display_model_id%22%3A390209014131%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-8224p-mhjux8r3fjls24"",""TG Full anti spy Motorola Moto G06 G06 Power G 5G G45 5G G54 5G G55 G35 G05 G15 G 2025 G Power G75 E15 E14 E13 E22 E22iH Tempered glass Motorola moto"",""13.320"",""-63%"",""4.7"",""278 terjual"""
"https://shopee.co.id/TG-Full-Anti-Spy-Realme-C51s-C61-C63-C63-5G-C30-C30s-C14X-Tempered-Glass-Anti-Spy-Realme-i.913643695.25733398150?extraParams=%7B%22display_model_id%22%3A247177130395%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-8224p-mhiufv6r4xzc75"",""TG Full Anti Spy Realme C51s C61 C63 C63 5G C30 C30s C14X Tempered Glass Anti Spy Realme"",""12.150"",""-73%"",""4.7"",""585 terjual"""
"https://shopee.co.id/TG-full-Matte-Glass-Oppo-A11-A12-A12E-A12S-A15-A15S-A16-A16K-A16E-A16S-A17-A17K-A11K-A11X-Tempered-glass-oppo-anti-gores-oppo-i.913643695.21178676271?extraParams=%7B%22display_model_id%22%3A175837453635%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-8224u-mgi9ycnk7mz096"",""TG full Matte Glass Oppo A11 A12 A12E A12S A15 A15S A16 A16K A16E A16S A17 A17K A11K A11X Tempered glass oppo anti gores oppo"",""12.150"",""-73%"",""4.8"",""277 terjual"""
"https://shopee.co.id/Tempered-Glass-HD-Anti-Static-Vivo-Y27s-Y27-Y36-4G-Y36-5G-Y35-2022-Y35-5G-Y34s-Y33-Y33s-4G-Y33s-5G-Y33T-Y32-Y31-2021-Y31s-2021-Y30-Y30i-Y22-Y22s-Y21-2021-Y21a-Y21e-Y21s-Y21T-Y20-Y20a-Y20G-Y20i-Y20s-Y20s-G-Anti-Gores-Full-Layar-Full-Screen-Full-Cover-i.913643695.24155758936?extraParams=%7B%22display_model_id%22%3A232415370474%2C%22model_selection_logic%22%3A2%7D,""https://down-id.img.susercontent.com/file/id-11134207-7r991-lpzk9m9zhpdeb4"",""Tempered Glass HD Anti Static Vivo Y27s Y27 Y36 4G Y36 5G Y35 2022 Y35 5G Y34s Y33 Y33s 4G Y33s 5G Y33T Y32 Y31 2021 Y31s 2021 Y30 Y30i Y22 Y22s Y21 2021 Y21a Y21e Y21s Y21T Y20 Y20a Y20G Y20i Y20s Y20s G Anti Gores Full Layar Full Screen Full Cover"",""13.800"",""-54%"",""4.9"",""1RB+ terjual"""
